,id,img,lable,text
8275,76358,hateful_memes/img/76358.png,1,"this is steve, he lives with both parents, who both work. no one in his family has a middle name in their facebook name, like javeon doingbigthings jackson. everyone in his family can swim"
9901,03865,hateful_memes/img/03865.png,0,after 3 million years of evolution we still love to relax
4557,69043,hateful_memes/img/69043.png,0,1 got 99 problems and chromosomes
7812,09852,hateful_memes/img/09852.png,1,all men should be disarmed preferably both arms
6297,26095,hateful_memes/img/26095.png,0,when you're going 90 mph in a school zone and the pre-schoolers are crossing the street this is where the fun begins
9192,81509,hateful_memes/img/81509.png,0,don't be a horrible driver or this could be you
12156,67108,hateful_memes/img/67108.png,0,"millions of kills, 1 death what a fucking camper"
1132,36418,hateful_memes/img/36418.png,1,"well, i guess we'll.. beheading home now"
6242,16093,hateful_memes/img/16093.png,0,when they laugh about your 9cm in the change room but they haven't seen you're 9 mm yet
9522,61894,hateful_memes/img/61894.png,0,when your put in fb jail ..but your not... even sweatin cause of your back up account
11989,83029,hateful_memes/img/83029.png,0,put an end to violence and prejudice
7423,21385,hateful_memes/img/21385.png,1,are both mentally healthy? brahmins are racially paraniod. this is called hinduism brahmanism followers are genetically stupids and fools
9140,85126,hateful_memes/img/85126.png,0,gillbet bink says your news sucks
10900,43861,hateful_memes/img/43861.png,1,women astronaut because sandwiches won't make themselves up here
5520,50834,hateful_memes/img/50834.png,1,white men are evil... i married one to make sure
10905,98735,hateful_memes/img/98735.png,1,laughs in [majority of u.s crime rate]
9407,61827,hateful_memes/img/61827.png,1,things white people do mass shootings smoke meth fuck their family members fuck animals steal from blacks lie about being racist suck as sports
3786,69708,hateful_memes/img/69708.png,0,goes on a date gets stood up
11768,92084,hateful_memes/img/92084.png,0,the face you make when one of those damn execs cancels your show
8345,39741,hateful_memes/img/39741.png,1,antique farm equipment
2161,12890,hateful_memes/img/12890.png,0,hitler getting his tan on
3008,63952,hateful_memes/img/63952.png,0,on the way to go play
1105,91036,hateful_memes/img/91036.png,0,"hello, meme police i've been robbed"
9264,62941,hateful_memes/img/62941.png,0,brace yourself disappointment is coming
692,56291,hateful_memes/img/56291.png,0,why test drugs on intelligent animals when we have plenty of vegetables to spare?
4956,83972,hateful_memes/img/83972.png,0,you're a killer! your only purpose in life is too skull fuck the enemy into submission! just let it all go and act normal!
8307,95208,hateful_memes/img/95208.png,0,look son a traitor
4369,04783,hateful_memes/img/04783.png,0,"where you can get with that bull shit what is ""fuck outta here correct"
2765,18203,hateful_memes/img/18203.png,1,"dont you care about my future? stop the ""refugee"" invasion"
3929,80154,hateful_memes/img/80154.png,0,"i just realized my life turned out better than yours checkmate, bitch"
9578,78094,hateful_memes/img/78094.png,0,pray for the starving children while i hold this gold thingy
12319,65347,hateful_memes/img/65347.png,0,that's a man baby!
7778,16240,hateful_memes/img/16240.png,1,this is lynn. lynn got a watch for her birthday. just kidding. she hasn't opened her present yet
628,27980,hateful_memes/img/27980.png,1,when the vegetables are 2 for the price of 1
2451,25037,hateful_memes/img/25037.png,0,"i am 73 years old. who's going to ask how i do it??,,,"
3824,34960,hateful_memes/img/34960.png,0,families saying goodbye to their loved ones from the other side of the mexican border
11243,85473,hateful_memes/img/85473.png,1,"their average iq is about 70-80, few points above being retarded"
12487,86430,hateful_memes/img/86430.png,0,the most terrifying pirate :)
3743,54962,hateful_memes/img/54962.png,0,no i'm on my period no i have diarrea
2176,26759,hateful_memes/img/26759.png,1,that look when you wanna cut a bitch but you remember your a changed man
6689,58609,hateful_memes/img/58609.png,1,after group sex mohammed is very tired
8858,92876,hateful_memes/img/92876.png,1,not my president not my residents
3318,36420,hateful_memes/img/36420.png,0,cop: please step out of the car me: i'm too fucked up. you get in
10794,41738,hateful_memes/img/41738.png,1,what's the difference between the two? a couch can support wife and kids
7432,47528,hateful_memes/img/47528.png,0,i won a gift certificate to a tanning salon
2787,28074,hateful_memes/img/28074.png,0,you know you're official when your friend invites you to church
1196,67034,hateful_memes/img/67034.png,0,hitler led the first public anti-smoking campaign in modern history i did nazi that coming
1676,56428,hateful_memes/img/56428.png,0,if the shocker don't rock her spock her
3947,52837,hateful_memes/img/52837.png,1,removes polish with chemicals no one bats an eye removes polish with chemicals everyone loses their shit
7618,52019,hateful_memes/img/52019.png,0,mohammed i'm pregnant...
4444,35620,hateful_memes/img/35620.png,1,when you try to catch a dark type pokemon
5722,63028,hateful_memes/img/63028.png,0,when your fifth wife eats grass from another guys hand
10619,32904,hateful_memes/img/32904.png,1,saving refugees-
2369,92417,hateful_memes/img/92417.png,0,hoes be like why can't i find a good man
4967,57812,hateful_memes/img/57812.png,0,please tell me this happens to other people
2217,40839,hateful_memes/img/40839.png,0,see if you can find the guys from white chicks lol
8148,41720,hateful_memes/img/41720.png,1,you think im scared of saying nigger?
3326,81976,hateful_memes/img/81976.png,1,"bull shit, the evolved form of ape man"
9318,56418,hateful_memes/img/56418.png,0,notice the difference talk show host vietnam war hero
3583,81294,hateful_memes/img/81294.png,1,lmco laugh my cock off
12256,75246,hateful_memes/img/75246.png,0,this has no place on american soil
12320,27639,hateful_memes/img/27639.png,0,in england they drive on the left in canada we drive on what's left
3619,07916,hateful_memes/img/07916.png,0,theleft will never condemn sharia law the muslim vote matters more to them than preserving the constitution
6217,89423,hateful_memes/img/89423.png,0,saddle up motherfuckers it's time to play cowboys
2468,03251,hateful_memes/img/03251.png,0,it is disgusting to laugh at gender dysphoria
8277,05948,hateful_memes/img/05948.png,0,"i pull up in this and yell ""come on we got some redneck sh*t to do"" are you getting in?"
10600,73964,hateful_memes/img/73964.png,1,who would win?
5973,64287,hateful_memes/img/64287.png,1,seriously mate... what's the fuckin point?
3667,29463,hateful_memes/img/29463.png,0,"i swear some people were conceived through anal sex, because there's no way being that much of an asshole is natural"
5158,78591,hateful_memes/img/78591.png,0,"dad, dishwasher is loaded again '' ''"
7594,37049,hateful_memes/img/37049.png,0,kids in africa dancing and having a good time
6976,27856,hateful_memes/img/27856.png,1,"mexicans hugging and kissing walls and fences, to show their love for border controls"
3423,79205,hateful_memes/img/79205.png,0,i am never drinking with you fuckers ever again!
8199,76283,hateful_memes/img/76283.png,0,what would kids think if we mixed punk with rap
2409,26043,hateful_memes/img/26043.png,0,love is love is love is love
3212,89521,hateful_memes/img/89521.png,1,heeeeaad shoulders wheel and frame wheel and frame
10727,58437,hateful_memes/img/58437.png,1,"72 virgins huh? well then, lets get these boys laid"
5366,02876,hateful_memes/img/02876.png,1,your milkshake brings all the tards to the yard
9338,94720,hateful_memes/img/94720.png,0,when your girlfriend tells you a dry ass joke but you want to get some at the end of the night
6593,96120,hateful_memes/img/96120.png,0,"dude! look at this girl! carl, shut the... damn that ass!"
2895,41986,hateful_memes/img/41986.png,0,they want this because they found love in eachother
12404,15927,hateful_memes/img/15927.png,0,jack's links presents messing with sasquatch
11542,49237,hateful_memes/img/49237.png,0,hitler was a bad person
3642,35671,hateful_memes/img/35671.png,1,jews: *exist* hitler: there's enough goofy gas for everyone
9251,91345,hateful_memes/img/91345.png,1,"when an indian man marries he scratches the dot off his wife's forehead to see if he's won a gas station, a motel, or a subway restaurant"
10509,43295,hateful_memes/img/43295.png,1,gotta run away from those niggers
12149,90352,hateful_memes/img/90352.png,0,these wind chimes don't make a sound should have known the brown ones wouldn't work
11227,74810,hateful_memes/img/74810.png,1,didn't get bought today success!
8548,61798,hateful_memes/img/61798.png,0,"hello honey! no, i promise i'm not playing golf again"
12421,59873,hateful_memes/img/59873.png,0,party tonight? i'm down
5451,93168,hateful_memes/img/93168.png,0,my girlfriend is a porn star she is going to be so pissed off when she finds out
7160,43279,hateful_memes/img/43279.png,1,"stevie wonder cant read? no shit, he's black"
7866,46830,hateful_memes/img/46830.png,0,"don't be racist, we can be great friends"
2743,32051,hateful_memes/img/32051.png,0,when they know you got a drug problem so they give you a gift card instead of cash but they don't know how the dope game is played!?
4958,08564,hateful_memes/img/08564.png,0,when your dishwasher is broken so you take it back to walmart to get a new one
6474,25713,hateful_memes/img/25713.png,0,tammy find me them keys
7888,52640,hateful_memes/img/52640.png,1,luckily she's so fat or it never would have fit
8811,57914,hateful_memes/img/57914.png,0,"in 1990, the irs seized willie nelson's bank accts and real estate holdings for a 16 million dollar tax debt. currently, al sharpton owes in excess of 19 million dollars in taxes and he visits the white house regularly as a guest!!! explain white privelege again?"
492,16749,hateful_memes/img/16749.png,0,broken dishwasher
1116,84901,hateful_memes/img/84901.png,0,"donald trump putting ""i can!"" back into the hearts of all americans"
5637,30456,hateful_memes/img/30456.png,0,all you motherfuckers love a petty offensive page until that same petty page offends your mother fucking ass
11004,01278,hateful_memes/img/01278.png,1,hope on a rope it's what everyone's been waiting for
12377,84752,hateful_memes/img/84752.png,0,ahmed? im pregnant!!!
9297,46375,hateful_memes/img/46375.png,0,i'm here as a messenger to give you a message you can't kill
10788,09237,hateful_memes/img/09237.png,1,stereotype. it!!! look at me!!
6589,70932,hateful_memes/img/70932.png,1,when your dishwasher is broken so you take it back to walmart to get a new one
11359,97512,hateful_memes/img/97512.png,0,racial stereotypes is being racist
7557,98016,hateful_memes/img/98016.png,1,thanks to john deere black lives haven't mattered for a long time
10031,17892,hateful_memes/img/17892.png,1,"men are such pigs, i hate them all why can't i ever get a date, i'm so lonely"
5241,41706,hateful_memes/img/41706.png,0,when mum tells you to rinse the vegetables
11579,37891,hateful_memes/img/37891.png,0,refugees welcome!
2783,92514,hateful_memes/img/92514.png,0,this toaster is on fire
9240,30162,hateful_memes/img/30162.png,0,don't mind me just watering my muslims
